id;time;lang;place
13230;15,2;21;
13231;15,1;21;
13232;15,2;12;Augsburg
13233;15,2;12;
13234;15,2;11;
13235;16,1;12;
13236;15,1;31;
13237;15,2;21;
13238;16,1;südöstl. Rheinfrk.;
13240;15,2;40;
13241;15,2;12;
13243;15,2;13;
13245;15,1;ambig;
13246;15,2;40;
13247;16,1;12;
13248;16,2;40;
13249;15,2;12;
13250;15,2;21;
13251;16,1;12;
13252;15,2;30;Zisterzienserkloster Marienstuhl vor Egeln
13253;15,2;30;
13254;16,1;30;
13255;15,2;30;Hildesheim
13256;15,2;ambig;
13257;15,2;10;
13258;15,2;30;
13259;15,2;;
13260;16,1;51;
13262;15,2;;
13263;15,1;ambig;
13264;15,2;31;Franziskanerkloster Hannover
13265;16,2;30;
13266;15,2;30;
13270;15,2;30;
13271;15,2;30;
13272;14,2;;
13273;16,1;;
13274;16,2;30;
13275;16,1;;
13277;15,2;30;
13278;15,2;;
13279;15,1;30;
13281;15,2;30;
13282;15,2;ambig;
13285;15,2;30;
13287;15,2;30;
13289;15,2;30;
13290;16,2;;
13291;14,2;12;
13292;14,2;nordhess.;
13293;14,1;30;
13294;15,2;;
13295;15,2;;
13296;15,2;;
13297;16,1;;
13298;15,2;;
13299;16,1;;
13300;16,1;;
13301;15,1;;
13302;15,2;;
13303;15,2;;
13304;16,1;;
13305;16,1;30;
13307;15,2;;
13308;15,2;;
13309;15,2;;
13310;15,2;;
13311;15,2;;
13313;15,2;;
13314;15,2;;
13318;16,1;hd.;Goslar
13319;16,1;;
13320;;;
13321;15,2;12;Colmar
13322;15,2;12;Augsburg
13323;15,2;12;
13328;;;
13332;;;
13333;14,2;östl. Niederrheinfrk.;
13334;;;
13336;16,2;;
13337;15,2;31;
13338;15,2;ambig;
13339;14,1;;
13340;16,2;30;
13341;14,1;ambig;
13342;13,2;;
13343;14,2;30;
13344;14,2;;
13350;16,1;31;
13359;;;
13363;;;
13367;;;
13368;15,2;;
13369;15,2;30;
13371;;;
13375;;;
13376;15,2;30;
13379;15,1;12;
13380;15,2;;
13381;15,2;;
13383;15,2;12;
13384;16,1;Östliches Hochalemannisch;
13385;15,1;12;
13386;15,1;12;
13387;15,2;östl. Hochalem.;
13388;15,2;12;St. Gallen
13389;15,2;;
13390;15,2;;
13391;15,2;;
13392;15,2;;
13393;15,2;12;
13394;15,2;;
13395;15,2;;
13396;15,2;;
13397;15,2;;
13398;15,2;12;
13401;15,1;30;
13402;15,2;30;
13403;15,2;30;
13406;15,2;21;
13411;16,1;21;Kölner Franziskanerinnenkloster St. Maria in Bethlehem
13412;14,1;ostwestfäl.;
13413;16,1;21;
13415;15,1;31;
13416;16,1;30;
13417;16,1;40;
13418;16,1;31;Braunschweig
13419;15,2;40;
13420;;;
13421;;;
13422;;;
13423;;;
13424;;;
13425;;;
13426;;;
13427;;;
13428;;;
13429;;;
13430;;;
13431;;;
13432;;;
13433;;;
13434;;;
13435;;;
13436;;;
13437;;;
13438;;;
13439;;;
13440;;;
13441;;;
13442;;;
13443;;;
13444;;;
13445;;;
13446;;;
13447;;;
13448;;;
13449;;;
13450;;;
13451;;;
13452;;;
13453;;;
13454;;;
13455;;;
13456;;;
13457;;;
13458;;;
13459;;;
13460;;;
13461;;;
13462;;;
13463;;;
13464;;;
13465;9,2;;
13466;;;
13467;;;
13468;Glossen im 10. bzw. 11. Jahrhundert in St. Gallen eingetragen;;
13469;;;
13470;;;
13471;;;
13472;;;
13473;;;
13474;;;
13475;;52;
13476;;;
13477;;;
13478;;;
13479;;;
13480;;;
13481;;;
13482;;;
13483;;;
13484;;;
13485;16,2;12;
13487;16,1;ambig;
13488;15,2;40;
13489;15,2;13;
13491;15,1;unbekannt;
13492;15,1;;
13494;15,2;10;
13495;15,1;10;
13498;15,2;10;
13499;14,2;;
13502;16,1;10;
13504;15,2;12;
13505;16,2;12;
13507;15,1;ambig;
13508;15,2;;
13510;16,1;10;
13512;14,2;;
13513;15,2;;
13514;15,2;;
13517;14,2;;
13518;15,2;;
13519;15,2;;
13522;15,1;;
13523;15,2;11;
13524;15,2;;
13526;15,2;;
13528;15,2;;
13531;15,2;;
13533;15,2;;
13535;14,2;;
13536;15,1;;
13537;15,2;;
13538;15,2;;
13540;15,2;;
13541;15,2;22;
13543;15,1;20;
13544;15,1;;
13547;15,1;;
13549;15,2;;
13552;15,2;20;
13553;15,2;;
13555;16,2;;
13556;15,1;11;
13557;15,2;;
13559;15,2;;
13561;15,2;30;
13563;15,2;11;
13566;;;
13570;15,2;;
13572;14,2;;
13573;15,2;nordböhm.;
13574;15,2;nordböhm.;
13575;12,2;;
13577;15,2;;
13578;14,2;;
13580;15,1;;
13581;15,2;;
13584;16,2;;
13585;15,2;;
13587;15,2;;
13588;15,1;40;
13590;15,2;20;
13594;15,2;;
13595;13,2;11;
13600;14,2;;
13603;15,2;;
13607;15,1;;
13608;15,2;20;
13609;16,1;;
13610;15,2;22;
13611;15,2;30;
13612;16,1;30;
13614;15,2;;
13615;15,2;;
13617;15,2;;
13618;16,1;;
13620;15,2;30;
13622;15,2;;
13623;16,2;11;
13624;16,2;;
13625;15,1;11;
13626;16,1;11;
13627;15,2;30;
13628;16,2;;
13631;15,2;;
13632;15,2;11;
13633;15,2;;
13634;15,2;;
13635;16,2;11;
13638;16,2;20;
13640;16,2;30;
13641;16,1;11;
13642;16,1;;
13643;15,2;;
13644;16,2;;
13645;15,2;;
13646;;;
13647;13,1;;
13648;;;
13649;15,2;;
13650;15,2;tschech., dt.;
13655;16,1;30;
13656;16,2;;
13657;16,2;;
13658;16,2;;
13659;16,2;;
13660;15,2;10;
13661;15,2;12;
13662;15,2;;
13663;15,2;12;
13665;15,2;10;
13666;;;
13667;15,2;;
13668;15,2;12;
13669;15,2;11;
13670;14,2;;
13671;16,2;;
13672;15,1;;
13673;15,1;30;
13674;14,2;ambig;
13675;15,2;21;
13676;14,2;22;
13677;;20;
13678;15,2;;
13681;;;
13682;;;
13683;15,2;;
13684;15,2;10;
13685;15,2;11;
13686;15,2;;Schwesternhaus Barbaragarten zu Rheinberg
13687;15,2;21;
13688;15,2;12;
13689;15,2;;
13695;15,2;10;
13698;15,2;;
13699;16,1;;
13700;15,1;21;
13701;15,2;12;
13702;16,2;12;
13703;15,1;10;
13706;15,2;;
13707;15,2;11;
13709;15,2;11;
13710;15,2;ambig;
13711;15,1;11;
13712;15,1;12;
13714;15,2;11;
13715;15,2;11;
13716;15,2;11;
13717;15,2;11;
13718;15,2;11;
13719;15,2;11;
13720;15,2;11;
13721;15,1;11;
13722;15,2;11;
13723;15,2;11;Wien
13724;15,2;11;
13726;16,1;20;
13727;15,2;12;
13728;15,2;;
13730;15,2;11;
13733;15,1;11;
13735;15,2;11;
13736;15,2;11;
13737;16,1;11;
13738;15,2;13;
13740;15,2;12;
13741;15,2;11;
13742;16,1;10;
13744;16,1;11;
13747;15,1;21;
13748;15,2;11;
13749;16,1;11;
13751;15,2;11;
13752;15,2;20;
13756;;;
13757;15,2;;
13758;15,2;;
13759;14,2;40;
13761;15,2;;Bamberg
13762;16,2;;
13763;16,2;;
13764;15,2;;
13765;16,2;;
13766;14,1;40;
13767;15,2;;
13768;13,2;ambig;
13769;14,2;30;
13770;15,2;20;
13771;14,2;20;
13772;15,1;20;
13774;14,2;10;
13775;14,2;20;Glogau
13777;14,2;ambig;
13778;15,2;20;
13779;14,2;20;Breslau
13780;14,2;20;
13781;14,2;31;
13783;14,2;20;
13784;15,2;11;
13785;14,2;40;
13786;14,2;31;Köln
13787;15,1;40;Utrecht
13789;15,1;40;Utrecht
13790;15,2;40;
13791;15,2;21;
13793;15,2;31;
13794;15,2;20;
13796;16,1;10;
13797;15,2;;
13798;16,1;20;
13799;14,2;ambig;
13800;15,1;11;
13801;16,1;22;
13802;16,1;40;
13803;15,1;20;
13804;16,1;11;
13805;15,1;11;
13808;15,1;11;
13809;15,1;13;
13810;15,2;21;
13811;15,2;;
13813;15,1;10;
13814;16,1;12;
13815;15,2;11;
13817;16,1;11;
13818;15,2;11;
13822;16,1;12;
13823;15,2;20;
13824;15,2;12;
13827;15,2;12;
13829;15,2;11;
13831;14,2;20;
13832;14,2;22;
13833;15,2;12;
13835;14,2;ambig;Berlin
13836;15,2;westmittelfrk. Eigenheiten überwiegen;
13838;15,2;12;
13839;15,2;12;
13840;15,1;12;
13841;15,2;21;
13842;15,2;12;
13844;15,2;12;Konstanz
13845;15,1;12;Elsaß
13846;15,1;11;
13847;15,2;12;
13848;15,1;12;
13849;16,1;12;
13850;16,1;12;
13851;16,1;12;
13852;15,2;12;
13853;15,1;12;
13854;16,1;12;
13856;16,1;12;
13857;16,1;ambig;
13858;15,2;12;
13859;15,2;12;
13860;16,1;12;
13861;15,2;12;
13862;15,2;12;Waldkirch
13864;16,1;21;
13865;16,1;12;
13867;15,2;12;
13868;15,1;12;Konstanz
13869;16,1;12;
13870;15,2;ambig;
13871;15,2;13;VII: Dominikanerinnenkloster Schönensteinbach
13872;15,2;;Basel
13876;15,2;11;
13882;15,1;12;
13883;15,2;12;
13884;15,2;;
13885;;;
13886;15. JH. ;40;
13887;15,2;;
13888;;12;
13889;15,2;12;
13892;16,1;12;
13894;15,1;12;
13895;15,2;21;
13896;15,2;21;
13898;15,2;12;
13901;;;
13903;15,2;;
13904;15,1;;
13905;;;
13906;16,1;;
13907;16,1;12;
13908;16,1;;Dominikanerinnenkloster Zofingen
13909;15,2;12;
13910;15,1;12;
13912;14,2;11;
13914;15,1;12;
13915;15,1;12;
13916;15,1;11;
13917;15,1;;
13918;15,2;;
13919;15,1;10;
13920;14,2;11;
13921;16,2;;
13922;15,2;;
13923;15,2;11;
13924;15,1;10;
13925;15,2;11;
13926;18,2;;
13927;15,2;;
13928;15,1;;
13929;15,1;;
13932;15,2;;
13933;15,2;20;
13934;15,2;ambig;
13936;13,2;20;Greifswald
13937;15,2;;
13938;16,1;20;
13940;16,2;20;
13941;15,2;hd.;
13942;15,2;;
13943;16,1;30;
13944;14,2;22;Deutschordens-Burg Osterode bei Allenstein. Königsberg
13945;15,2;30;
13946;15,1;20;
13947;14,2;22;
13948;15,2;22;
13949;14,2;unbekannt;
13950;15,1;40;
13951;14,1;unbekannt;
13953;15,2;   ;
13954;15,2;;
13955;14,2;20;
13956;15,2;;
13957;15,2;ambig;
13958;14,2;ambig;
13959;;;
13960;14,2;unbekannt;
13961;13,1;40;
13962;14,2;12;
13963;16,1;;
13964;15,1;;
13965;16,1;30;
13966;15,2;30;
13967;15,1;;
13968;15,1;;
13969;16,2;20;
13970;16,1;;
13971;16,1;30;
13972;15,2;12;
13973;14,1;22;
13974;14,1;hd.;
13975;14,2;20;
13976;15,2;20;
13977;14,2;22;
13978;14,2;20;
13979;15,2;20;
13980;15,2;;
13982;14,2;30;
13983;15,1;20;
13984;14,2;20;
13985;15,2;30;
13986;15,2;12;
13987;15,2;30;
13989;15,2;;
13990;15,2;31;
13991;15,2;ambig;
13992;15,2;;
13993;15,2;40;
13994;15,2;20;
13995;15,2;;
13996;14,2;;
13997;15,2;20;
13998;15,2;30;
13999;unbekannt;unbekannt;
14000;15,2;40;Haarlem
14001;15,1;11;
14002;15,1;12;
14003;15,2;12;
14004;15,2;12;
14005;15,2;;
14006;15,2;12;
14008;15,1;;
14009;Die Jahreszahlen in den Tabellen Bl. 14r und 15r, 16r stamen möglicherweise aus der Vorlage ;;
14010;15,2;11;
14011;15,2;12;
14012;15,1;;
14014;15,2;;
14015;15,2;12;
14016;15,2;12;
14017;15,2;12;
14018;15,2;;
14019;15,2;11;
14020;16,2;30;
14021;15,2;30;
14022;16,1;;
14023;15,2;11;
14024;15,2;böhm.;
14025;15,2;östl. Nd.;
14026;15,2;31;
14031;15,2;11;
14034;16,1;11;
14040;15,1;ambig;
14042;15,1;11;
14043;15,1;11;
14044;15,2;11;
14045;15,2;11;
14046;15,2;40;
14048;15,1;40;
14049;15,2;40;
14054;15,2;30;
14055;15,2;31;
14057;14,1;40;
14060;15,2;31;
14061;15,2;ambig;
14062;16,2;;
14063;15,1;11;
14065;15,2;11;
14066;;21;
14067;15,2;40;
14070;15,2;40;
14071;16,1;12;
14072;16,1;11;
14073;14,1;12;
14074;15,2;12;Tennenbach
14076;14,2;12;Salem
14077;15,2;12;Fürstenfeld/Raitenhaslach
14078;15,2;12;II: Überlingen
14079;15,2;10;
14080;15,1;11;
14081;15,2;12;
14082;15,1;10;
14083;15,2;40;
14084;15,2;40;
14085;15,2;40;
14089;15,2;40;
14090;16,1;40;
14091;15,2;40;
14092;;;
14093;;;
14095;15,2;;Mainz
14096;15,2;40;
14097;15,2;40;
14098;15,2;40;
14099;;;
14100;12,2;;
14103;15,1;40;
14105;;;
14108;15,2;40;
14109;16,2;40;
14110;15,2;21;
14115;16,2;40;
14117;16,2;40;
14118;15,2;40;
14119;15,2;40;
14123;15,1;30;
14124;15,2;40;
14128;15,1;30;
14129;15,2;12;
14131;;;
14134;15,2;40;
14135;15,1;11;
14136;15,1;rhein.;
14140;15,2;;Regensburg
14144;14,2;;Mechelen
14145;16,2;hd.;Basel
14148;16,1;hd.;Augsburg
14151;15,2;40;
14152;15,2;40;
14153;15,2;40;
14154;;west westfälisch;südenglisches Skriptorium
14161;15,2;40;
14167;15,1;22;
14168;15,1;10;
14171;14,1;;
14174;;;
14176;15,2;40;
14177;15,1;;
14181;;;
14184;14,1;;
14185;15,2;hd.;
14187;;;
14189;15,2;;
14191;16,2;30;
14192;16,2;40;
14193;17,2;;
14197;14,2;;
14198;14,2;;
14199;15,1;40;
14200;14,2;ambig;
14202;13,2;40;
14205;16,2;;
14209;15,2;40;
14213;13,2;;
14214;;;
14215;;;
14220;15,2;40;
14221;;;
14222;15,2;hd.;
14224;15,2;10;
14226;14,2;22;
14227;15,2;40;
14229;15,1;40;
14231;16,2;40;
14234;14,2;11;
14237;15,2;10;
14238;15,2;12;
14239;15,2;13;
14241;15,1;10;
14242;15,2;10;
14243;17,2;;
14244;16,2;;
14245;16,2;10;
14246;15,2;;
14247;16,2;;
14248;14,2;22;
14249;;;
14252;15,2;40;
14253;15,2;40;
14254;15,2;40;
14255;15,2;40;
14256;;hd.;
14257;15,2;40;
14258;15,2;22;
14259;15,2;hd.;
14262;15,1;12;
14263;15,1;11;
14264;15,2;40;Utrecht
14265;15,2;40;
14266;15,2;40;
14267;16,1;;
14268;16,2;hd.;
14271;13,2;11;
14273;;;
14276;15,2;12;
14277;16,2;30;
14282;;;
14283;15,2;40;
14285;15,2;;
14287;16,2;40;
14289;15,2;40;
14290;15,2;;
14291;14,1;30;
14293;14,2;;
14294;15,2;10;
14295;15,2;10;Augsburg
14296;;;
14298;16,2;;
14299;15,2;;
14306;;;
14308;16,2;21;
14309;;;
14310;15,2;11;
14312;16,2;;
14313;15,1;;Böhmen
14314;15,2;40;
14316;16,2;;
14321;15,1;12;
14324;15,2;40;
14327;15,2;40;
14329;15,2;10;
14332;16,2;12;
14336;16,1;40;
14342;17,2;;
14345;15,2;40;
14346;15,2;40;
14348;15,2;40;
14349;15,2;40;
14351;15,2;10;
14353;15,2;20;
14355;15,2;22;
14356;16,2;10;
14358;15,2;40;
14359;15,2;40;
14361;15,2;40;
14362;15,2;40;
14363;15,2;;
14366;16,1;12;
14368;;;
14370;15,2;21;
14371;16,1;40;
14372;16,2;40;
14373;14,1;40;
14374;16,1;40;
14379;14,2;;
14385;15,2;40;
14386;16,2;10;
14387;15,2;40;
14389;;;
14390;;;
14391;;;
14392;;;
14393;;;
14394;;;
14395;;;
14396;14,1;;
14397;;;
14398;;;
14399;;;
14400;12,2;;
14401;12,2;;
14402;;;
14403;;;
14405;;;
14406;;;
14407;;;
14408;;;
14409;;;
14410;;;
14411;;;
14412;;;
14413;12,2;;
14414;10,2;;
14415;15,2;30;
14416;17,2;;
14417;15,1;30;
14420;16,2;30;
14422;15,2;30;
14423;;;
14426;15,2;ambig;
14435;;;
14436;;;
14439;15,2;hd.;
14441;15,2;30;
14445;;;
14446;;;
14448;;;
14449;;;
14450;;;
14451;;;
14452;15,1;40;
14453;;;
14454;;;
14455;;;
14456;;;
14457;;;
14458;;;
14459;;;
14460;;;
14461;;;
14462;;;
14463;;;
14466;;;
14467;;;
14468;;;
14470;15,2;40;
14471;15,2;30;
14473;14,2;westl. Ndl.;
14474;16,1;21;
14475;15,2;31;Borken
14476;15,1;30;
14477;15,1;13;
14478;15,2;30;
14479;16,1;ambig;
14481;16,1;30;
14482;16,1;10;
14483;15,2;31;
14484;16,1;40;
14485;15,2;40;
14486;15,2;40;
14487;15,2;40;
14488;16,1;31;
14489;16,2;30;
14490;16,2;30;
14491;14,2;10;
14492;15,2;12;
14493;15,1;10;
14494;15,2;11;
14495;15,2;10;
14496;16,1;21;
14497;16,1;51;
14498;16,1;30;
14499;15,2;30;
14500;15,2;30;
14501;15,2;31;
14502;15,2;11;
14503;15,2;12;
14504;16,2;12;
14505;16,1;12;
14506;15,2;22;
14507;16,1;11;
14508;16,1;30;
14509;16,1;11;
14510;15,1;11;
14512;15,2;11;
14513;15,2;11;
14514;15,2;11;
14515;16,2;51;
14516;15,2;12;
14517;18,1;;
14518;15,2;30;
14519;15,2;30;
14520;15,1;12;
14521;15,2;40;
14522;16,1;40;
14523;15,2;40;
14524;15,2;40;
14525;15,2;40;
14526;16,1;40;
14527;16,1;40;
14528;16,2;40;
14529;15,2;geldrisch;
14530;16,1;40;
14531;15,2;40;
14532;16,2;40;
14533;14,2;40;
14534;15,2;40;
14535;16,1;40;
14536;15,2;40;
14537;16,2;40;
14538;16,2;40;
14539;15,2;40;
14540;15,2;11;
14541;15,2;21;
14542;15,1;40;
14543;13,2;nordniederrhein.;
14544;15,2;;
14545;15,2;40;
14546;15,2;;
14547;16,2;22;
14548;15,2;22;
14549;15,1;22;
14550;15,1;31;
14551;15,2;22;
14552;15,2;22;
14553;15,1;20;
14554;15,1;22;
14555;15,1;22;
14556;15,1;20;
14557;15,2;40;
14558;15,2;20;
14559;15,1;22;
14560;16,2;20;
14561;15,1;20;
14562;16,1;20;Leipzig
14563;15,2;22;
14564;15,1;22;
14565;15,2;20;
14566;15,2;20;
14570;15,2;20;Frankfurt
14571;14,2;13;Stift Neumünster
14572;;ostfränkisch, mit Alemannismen im Glauben, die aus der Vorlage herrühren werden.. südwestlicher Sprachraum;Bamberg
14573;15,1;13;
14574;15,2;;
14575;15,2;Rollen lat., Spielernamen nicht bestimmbar;
14576;;;
14577;14,2;12;
14578;16,1;;
14579;15,2;unbekannt;
14580;15,2;;
14581;15,2;21;
14582;14,2;;
14583;14,2;22;
14584;16,2;;
14585;15,2;11;
14586;15,1;11;Ingolstadt Passau
14588;15,1;12;
14589;15,2;22;Schönewerda an der Unstrut
14590;15,2;22;
14591;15,2;;
14592;15,2;12;
14593;;;
14594;15,2;12;
14595;15,1;ambig;Nürnberg
14596;15,2;13;
14597;15,2;11;
14598;15,2;22;
14599;15,2;40;
14600;15,2;40;
14601;15,2;40;
14602;15,2;ambig;
14603;15,1;13;
14604;15,2;12;
14605;15,2;12;Torgau
14606;15,1;12;
14607;15,2;31;
14609;15,2;11;Salzburg
14610;16,1;11;Nürnberg
14611;15,2;nordwestschwäb.;
14612;16,2;40;Benediktinerinnenkloster Selwerd bei Groningen
14613;15,2;40;
14614;15,1;;
14615;16,2;?;
14617;17,1;;
14619;16,2;;
14625;17,1;;
14627;16,2;;
14628;16,2;;
14629;16,2;;
14631;16,2;;
14632;16,2;;
14641;16,2;?;
14642;15,2;ambig;"Königsberg im Etschtal in Südtirol"
14643;16,2;;
14644;14,2;12;
14645;15,2;13;
14646;16,1;12;
14647;15,1;12;
14648;15,1;10;
14649;15,2;12;
14650;15,2;11;
14651;15,1;12;
14652;14,2;11;
14653;15,2;11;
14654;15,2;12;
14655;15,2;;
14656;15,2;;
14657;15,2;süddt.;
14658;15,1;12;
14659;15,1;21;
14660;14,2;11;
14661;15,1;12;
14662;15,1;11;
14663;15,1;11;
14664;14,2;11;
14665;14,2;11;Wien
14666;15,1;11;
14667;15,1;11;
14668;15,2;12;
14669;15,2;;
14670;15,2;21;
14671;15,1;;
14672;15,2;11;
14673;15,2;22;
14674;15,1;11;
14675;15,2;10;
14677;15,2;;
14679;12,2;11;
14682;;;
14683;15,1;;
14684;15,2;;
14685;15,2;;
14686;14,2;;
14687;12,2;;
14688;;;
14689;15,2;;
14691;14,2;;
14692;15,2;;
14693;15,2;20;
14694;16,2;;
14696;15,2;;
14698;14,2;;
14699;16,1;;
14700;16,1;;
14703;15,1;;
14704;15,1;;
14705;16,2;;
14707;15,2;11;
14710;16,2;;
14711;14,2;11;
14712;;;
14714;15,1;20;
14715;15,2;12;
14716;15,1;11;
14720;15,2;;
14721;15,2;;
14722;16,2;;
14723;15,2;;
14725;16,1;;
14726;16,2;;
14727;;;
14728;;;
14729;15,2;;
14732;15,1;;
14733;16,1;;
14734;16,1;;
14735;;;
14736;;;
14738;16,1;;
14739;16,1;;
14740;15,2;;
14741;15,2;12;
14742;16,2;12;
14743;15,2;12;Augsburg I: Augsburg
14744;16,1;;
14745;15,1;10;
14750;16,2;ambig;Augsburg Heidelberg
14761;;;
14762;15,2;22;
14764;14,1;22;
14765;15,2;22;
14766;15,1;22;
14767;14,2;;
14768;15,1;;
14769;15,2;;
14770;14,2;;
14771;;;
14772;15,2;;
14773;16,1;;
14776;15,2;20;
14777;16,1;ambig;Heidelberg
14778;15,2;11;
14779;15,1;;
14780;;;
14781;15,2;12;
14782;15,2;;
14783;15,1;11;
14784;15,2;;
14786;15,2;20;
14789;15,1;ambig;Harzgerode
14790;16,1;oberzipserisch;
14791;16,2;20;
14792;16,1;lat./dt.;
14793;15,1;20;
14794;15,2;;
14795;16,1;;
14796;16,1;;
14797;16,2;;
14798;14,2;10;
14799;15,1;11;
14800;15,1;;
14801;15,2;;
14802;15,2;12;
14803;15,2;22;
14804;13,2;;
14805;15,1;;
14807;15,1;;St. Blasien
14808;15,1;Alem.;
14809;15,2;süddt.;
14810;15,2;;
14811;15,2;11;
14812;15,2;ambig;
14813;;;
14814;;;
14815;;;
14816;;;
14818;;;
14820;15,2;;
14821;;;
14823;;;
14825;16,2;12;
14826;16,1;ambig;
14827;;;
14828;15,2;12;
14829;16,1;12;
14830;16,2;12;
14838;16,1;12;Straßburg
14839;;;
14841;;;
14844;;;
14847;14,2;40;
14848;14,2;40;
14849;14,2;40;
14850;14,2;40;
14851;14,2;40;
14852;14,2;40;
14853;14,2;40;
14854;14,2;40;
14855;14,2;30;
14856;14,2;40;
14857;14,2;40;
14858;14,2;40;
14859;15,2;40;
14860;14,2;40;
14861;14,2;40;
14862;14,2;40;
14865;14,2;Hauptschreiberrheinfrk.;
14866;14,2;40;
14867;15,2;40;
14868;14,2;40;
14869;14,2;40;
14870;14,2;;
14871;14,2;40;
14872;14,2;40;
14873;14,2;40;
14874;14,2;40;
14875;14,2;40;
14876;14,2;;
14877;unbekannt;40;
14878;15,1;30;
14879;14,2;40;
14880;14,2;40;
14881;14,2;40;
14882;14,2;30;
14883;14,2;40;
14884;14,2;;
14885;15,1;40;
14886;14,2;40;
14887;14,2;;
14888;14,2;;
14889;14,2;40;
14890;unbekannt;;
14891;14,2;40;
14892;14,2;30;
14893;14,2;40;
14894;14,2;40;
14895;14,2;40;
14896;14,2;40;
14897;14,2;;
14898;14,1;40;
14899;14,2;40;
14900;14,2;40;
14901;14,2;40;
14902;15,1;?;
14903;15,1;;
14904;13,2;40;
14905;14,2;40;
14906;15,1;30;
14908;15,1;12;
14912;15,1;;
14913;15,1;11;
14914;14,2;11;
14915;14,2;21;Trier
14916;15,1;11;
14917;15,2;22;
14918;15,2;13;
14919;16,2;12;Augsburg
14920;15,1;;
14921;15,2;22;
14922;15,2;11;
14928;16,1;11;
14930;16,2;;
14933;16,2;ambig;
14936;16,2;;
14937;16,2;11;
14938;16,1;22;
14944;18,2;22;
14945;15,2;11;
14946;16,2;;
14947;16,2;;
14949;16,2;11;
14950;15,2;;Regensburg
14952;15,2;;
14954;15,1;12;
14955;15,2;12;
14956;15,2;11;
14957;15,2;10;
14959;15,2;;Basel
14961;15,2;11;
14963;15,2;12;
14964;15,2;11;
14965;15,2;11;Regensburg
14966;16,2;11;Nürnberg
14967;15,1;11;
14968;15,2;11;Nürnberg
14969;15,2;12;
14970;15,2;12;
14971;15,2;11;
14973;15,2;ambig;Ulm
14974;16,1;12;
14975;16,1;12;
14976;15,2;12;
14977;;;
14980;;11;
14982;15,2;30;
14983;16,2;;
14984;16,2;;
14985;15,2;22;
14987;14,2;;
14991;;;
14993;15,2;;
14995;14,2;21;
14996;15,1;;
14997;15,2;11;
15003;15,2;10;
15005;15,2;12;
15006;15,2;11;
15007;14,2;;
15008;15,2;11;
15009;15,1;30;
15010;14,1;12;Konstanz
15011;14,2;22;
15012;;11;
15013;15,1;11;Oberpfalz
15014;;;
15015;15,2;12;Augsburg
15016;;;
15018;15,1;12;Villingen
15019;15,2;12;Schaffhausen
15020;15,2;12;
15021;16,2;12;
15022;;;
15024;15,2;;Augsburg
15025;;;
15026;16,1;;
15027;16,1;30;
15030;;;
15031;16,1;40;
15032;15,2;30;
15035;15,2;30;
15036;16,1;30;
15037;;;
15039;15,2;;
15040;;;
15041;;;
15042;17,2;;
15043;;;
15044;17,1;11;
15045;16,2;10;
15046;15,1;30;
15047;15,1;;
15048;15,2;20;
15049;16,2;11;Neuburg/D.
15050;15,2;;
15051;15,1;westschwäbisch;
15052;15,2;12;
15053;15,2;;
15054;15,2;ambig;
15055;15,1;10;
15056;16,1;;
15058;;;
15059;;;
15060;15,2;11;
15061;15,2;12;
15062;15,2;nördl. Rheinfrk.;
15063;16,1;11;
15065;;;
15066;;;
15067;15,1;12;
15068;16,1;12;
15069;15,2;;
15070;15,2;;
15071;15,2;11;
15072;14,1;ambig;
15073;17,2;;
15074;16,2;;
15075;16,2;;
15076;17,2;;
15077;16,2;;
15078;17,1;;
15079;16,1;;
15080;14,2;22;
15081;17,1;;
15082;;;
15083;;;
15084;14,2;;
15085;15,1;;
15086;15,2;;
15087;15,2;22;
15088;15,1;;
15089;;;
15090;;;
15091;15,2;30;
15092;;;
15093;14,1;30;
15094;14,1;30;
15095;15,1;30;
15096;15,2;;
15097;15,1;30;
15098;14,2;40;
15099;15,2;21;
15100;15,2;;
15101;15,2;;
15102;15,2;22;
15103;15,2;12;
15104;;;
15106;14,2;ambig;
15107;;;
15108;;;
15109;16,2;;
15110;;;
15111;;;
15112;;ambig;
15113;13,1;;
15114;;;
15115;;;
15116;;30;wohl Abtei Egmond
15117;;11;
15118;15,2;10;
15119;15,2;12;
15120;;;
15121;16,2;ambig;
15123;15,1;;
15124;15,2;;
15125;14,2;;
15126;15,1;;
15127;15,1;;
15128;15,1;;
15129;15,2;;
15130;15,1;;
15131;15,1;;
15132;15,1;;
15133;15,2;22;
15134;15,1;;
15135;15,2;;
15136;15,2;;
15137;15,1;;
15138;15,2;;
15139;15,2;;
15140;15,2;22;
15141;15,1;;
15142;15,2;11;
15143;15,1;11;
15144;15,2;11;
15145;15,1;22;
15146;15,2;wohl nordthüringisch;
15147;15,2;;
15148;15,2;;
15149;15,2;11;
15150;15,1;11;
15151;15,1;;
15152;15,2;;
15153;15,1;20;
15155;15,2;11;Melk
15157;15,1;11;
15158;15,1;11;
15159;;11;
15160;11,2;spätahd.;
15161;;;
15162;10,2;;Salzburg
15163;13,2;;
15164;15,2;;
15165;15,2;;
15166;15,2;12;
15167;15,2;12;
15168;15,2;12;
15169;15,1;22;
15170;15,2;;
15171;15,2;;
15172;14,2;11;Augustiner-Chorherrenstift St. Florian
15173;15,1;11;
15174;16,1;ambig;
15178;;;
15183;14,2;21;
15184;;;
15185;;;
15189;15,2;11;
